ID,choice,tt1,tc1,hw1,ch1,tt2,tc2,hw2,ch2,hh_inc_abs,car_availability,half_discount_ticket,full_discount_ticket,commute,shopping,business,leisure
18805,1,26,8,60,0,34,7,15,2,70000,1,0,1,1,0,0,0
18805,0,34,7,30,0,29,8,15,2,70000,1,0,1,1,0,0,0
18805,0,37,9,60,1,44,8,60,2,70000,1,0,1,1,0,0,0
18805,0,29,10,30,0,36,9,60,0,70000,1,0,1,1,0,0,0
18805,0,36,6,15,1,31,7,60,1,70000,1,0,1,1,0,0,0
18805,1,25,8,60,0,36,6,15,0,70000,1,0,1,1,0,0,0
18805,1,25,9,60,0,36,8,30,1,70000,1,0,1,1,0,0,0
18805,1,49,7,60,0,35,8,30,2,70000,1,0,1,1,0,0,0
18852,1,9,9,30,1,13,7,15,0,90000,0,0,0,0,0,0,1
18852,1,8,9,60,2,12,8,30,1,90000,0,0,0,0,0,0,1
18852,0,10,9,15,0,14,6,15,2,90000,0,0,0,0,0,0,1
18852,0,10,8,30,1,7,10,30,0,90000,0,0,0,0,0,0,1
18852,0,10,8,15,0,9,11,30,1,90000,0,0,0,0,0,0,1
18852,0,10,7,15,2,8,8,15,2,90000,0,0,0,0,0,0,1
18852,1,10,6,30,2,9,7,30,1,90000,0,0,0,0,0,0,1
18852,1,10,7,60,1,9,10,15,0,90000,0,0,0,0,0,0,1
18852,0,10,8,15,1,9,10,15,2,90000,0,0,0,0,0,0,1
18859,0,17,7,15,1,13,8,15,2,90000,1,1,0,0,0,0,1
18859,0,14,5,60,0,9,7,60,2,90000,1,1,0,0,0,0,1
18859,1,14,6,60,0,10,7,15,0,90000,1,1,0,0,0,0,1
18859,0,20,5,15,1,16,6,15,2,90000,1,1,0,0,0,0,1
18859,0,17,5,30,0,13,7,60,2,90000,1,1,0,0,0,0,1
18859,0,14,5,15,1,11,7,30,1,90000,1,1,0,0,0,0,1
18859,0,13,7,15,1,16,6,30,0,90000,1,1,0,0,0,0,1
18859,1,17,5,30,2,14,6,30,0,90000,1,1,0,0,0,0,1
18859,0,12,6,15,1,16,5,60,1,90000,1,1,0,0,0,0,1
18875,0,40,10,30,0,47,9,30,1,30000,1,1,0,1,0,0,0
18875,0,32,9,15,2,24,10,60,0,30000,1,1,0,1,0,0,0
18875,0,32,9,30,0,28,10,15,2,30000,1,1,0,1,0,0,0
18875,1,41,10,60,2,35,11,60,1,30000,1,1,0,1,0,0,0
18875,1,34,11,60,0,27,12,30,0,30000,1,1,0,1,0,0,0
18875,0,34,8,15,1,29,9,60,1,30000,1,1,0,1,0,0,0
18875,1,24,10,60,0,34,8,15,0,30000,1,1,0,1,0,0,0
18875,1,34,9,30,1,24,10,60,0,30000,1,1,0,1,0,0,0
18875,0,47,9,60,0,33,10,30,2,30000,1,1,0,1,0,0,0
18878,0,27,5,30,0,31,4,30,1,90000,0,1,0,1,0,0,0
18878,0,16,5,60,0,22,4,15,2,90000,0,1,0,1,0,0,0
18878,1,18,5,15,2,22,4,30,0,90000,0,1,0,1,0,0,0
18878,1,28,4,60,2,23,5,60,1,90000,0,1,0,1,0,0,0
18878,0,18,6,30,0,23,5,60,0,90000,0,1,0,1,0,0,0
18878,1,19,5,60,1,23,4,15,1,90000,0,1,0,1,0,0,0
18878,1,16,5,60,0,23,4,15,0,90000,0,1,0,1,0,0,0
18878,0,16,5,60,0,23,4,30,1,90000,0,1,0,1,0,0,0
18878,0,31,4,60,0,22,5,30,2,90000,0,1,0,1,0,0,0
18893,1,28,17,30,1,40,14,15,0,70000,0,1,0,0,1,0,0
18893,1,26,18,60,2,37,16,30,1,70000,0,1,0,0,1,0,0
18893,0,32,16,15,0,46,12,15,2,70000,0,1,0,0,1,0,0
18893,0,24,19,30,0,32,16,30,1,70000,0,1,0,0,1,0,0
18893,1,28,22,30,1,33,16,15,0,70000,0,1,0,0,1,0,0
18893,1,27,16,15,2,32,14,15,2,70000,0,1,0,0,1,0,0
18893,0,28,14,30,1,32,12,30,2,70000,0,1,0,0,1,0,0
18893,0,28,19,15,0,32,14,60,1,70000,0,1,0,0,1,0,0
18893,0,33,16,15,1,30,20,15,2,70000,0,1,0,0,1,0,0
18942,0,33,10,30,0,39,9,30,1,70000,0,1,0,0,1,0,0
18942,0,20,10,60,0,27,9,15,2,70000,0,1,0,0,1,0,0
18942,1,23,10,15,2,27,9,30,0,70000,0,1,0,0,1,0,0
18942,0,29,11,60,1,35,10,60,2,70000,0,1,0,0,1,0,0
18942,0,23,12,30,0,29,11,60,0,70000,0,1,0,0,1,0,0
18942,0,29,8,15,1,24,9,60,1,70000,0,1,0,0,1,0,0
18942,1,20,10,60,0,29,8,15,0,70000,0,1,0,0,1,0,0
18942,1,29,9,30,1,20,10,60,0,70000,0,1,0,0,1,0,0
18942,0,39,9,60,0,27,10,30,2,70000,0,1,0,0,1,0,0
18967,1,18,2,60,1,13,3,15,1,167500,0,0,1,0,1,0,0
18967,0,21,3,15,0,16,4,60,1,167500,0,0,1,0,1,0,0
18967,0,15,2,30,0,14,3,60,2,167500,0,0,1,0,1,0,0
18967,0,14,3,15,0,17,2,60,0,167500,0,0,1,0,1,0,0
18967,0,18,2,15,0,17,3,15,0,167500,0,0,1,0,1,0,0
18967,1,15,3,30,1,17,2,15,0,167500,0,0,1,0,1,0,0
18967,0,15,2,15,2,12,3,15,2,167500,0,0,1,0,1,0,0
18967,0,11,4,30,2,15,3,60,2,167500,0,0,1,0,1,0,0
18967,0,10,4,15,1,14,3,30,2,167500,0,0,1,0,1,0,0
18968,1,32,5,60,2,24,6,15,1,137500,1,1,0,1,0,0,0
18968,0,24,8,60,1,31,6,60,1,137500,1,1,0,1,0,0,0
18968,1,23,6,30,2,31,5,60,0,137500,1,1,0,1,0,0,0
18968,1,24,8,15,1,32,6,30,0,137500,1,1,0,1,0,0,0
18968,0,23,7,15,1,32,6,30,2,137500,1,1,0,1,0,0,0
18968,1,36,7,15,2,25,9,30,2,137500,1,1,0,1,0,0,0
18968,0,27,7,60,0,36,6,15,2,137500,1,1,0,1,0,0,0
18968,0,44,7,30,0,33,8,15,1,137500,1,1,0,1,0,0,0
18968,1,31,5,15,1,21,6,30,1,137500,1,1,0,1,0,0,0
18991,0,26,6,15,1,37,5,60,1,50000,0,0,0,0,1,0,0
18991,1,31,8,60,1,42,6,15,0,50000,0,0,0,0,1,0,0
18991,0,30,5,30,0,27,6,60,2,50000,0,0,0,0,1,0,0
18991,1,34,5,60,0,29,7,15,0,50000,0,0,0,0,1,0,0
18991,0,33,6,15,0,37,5,15,0,50000,0,0,0,0,1,0,0
18991,1,30,6,30,1,34,5,15,0,50000,0,0,0,0,1,0,0
18991,0,24,6,15,2,30,5,15,2,50000,0,0,0,0,1,0,0
18991,1,30,6,60,2,23,7,30,2,50000,0,0,0,0,1,0,0
18991,0,20,9,15,1,29,7,30,2,50000,0,0,0,0,1,0,0
18997,1,132,75,60,1,93,86,15,1,137500,1,0,0,0,0,0,1
18997,0,150,83,15,0,112,108,60,1,137500,1,0,0,0,0,0,1
18997,1,98,82,60,2,109,71,30,0,137500,1,0,0,0,0,0,1
18997,1,103,92,15,0,121,71,60,0,137500,1,0,0,0,0,0,1
18997,1,119,83,15,0,132,75,15,0,137500,1,0,0,0,0,0,1
18997,1,109,83,30,1,121,75,15,0,137500,1,0,0,0,0,0,1
18997,0,109,75,15,2,87,90,15,2,137500,1,0,0,0,0,0,1
18997,1,109,83,60,2,82,91,30,2,137500,1,0,0,0,0,0,1
18997,0,72,123,15,1,104,95,30,2,137500,1,0,0,0,0,0,1
19001,0,16,4,15,1,22,3,60,2,112500,1,1,0,1,0,0,0
19001,1,21,3,60,1,17,4,60,1,112500,1,1,0,1,0,0,0
19001,1,16,4,30,2,21,3,60,0,112500,1,1,0,1,0,0,0
19001,0,22,3,30,0,16,4,15,1,112500,1,1,0,1,0,0,0
19001,0,15,4,15,1,22,3,30,2,112500,1,1,0,1,0,0,0
19001,0,17,5,30,2,24,4,15,2,112500,1,1,0,1,0,0,0
19001,0,18,4,60,0,24,3,15,2,112500,1,1,0,1,0,0,0
19001,0,30,4,30,0,22,5,15,1,112500,1,1,0,1,0,0,0
19001,1,14,4,30,1,21,3,15,1,112500,1,1,0,1,0,0,0
19002,1,21,4,30,1,18,5,30,0,70000,0,1,0,0,1,0,0
19002,1,14,4,15,2,11,5,60,0,70000,0,1,0,0,1,0,0
19002,0,14,4,30,0,12,5,15,2,70000,0,1,0,0,1,0,0
19002,0,18,5,60,2,16,6,60,1,70000,0,1,0,0,1,0,0
19002,0,15,5,60,0,12,6,30,0,70000,0,1,0,0,1,0,0
19002,0,15,4,15,1,13,5,60,1,70000,0,1,0,0,1,0,0
19002,1,11,5,60,0,15,4,15,0,70000,0,1,0,0,1,0,0
19002,0,15,5,30,1,11,6,60,0,70000,0,1,0,0,1,0,0
19002,0,21,4,60,0,15,5,30,2,70000,0,1,0,0,1,0,0
19028,0,167,92,30,0,196,83,30,1,112500,1,1,0,0,0,1,0
19028,0,102,96,60,0,136,83,15,2,112500,1,1,0,0,0,1,0
19028,0,136,83,30,0,116,100,15,2,112500,1,1,0,0,0,1,0
19028,1,174,101,60,2,148,111,60,1,112500,1,1,0,0,0,1,0
19028,0,115,121,30,0,143,105,60,0,112500,1,1,0,0,0,1,0
19028,0,143,79,15,1,122,91,60,1,112500,1,1,0,0,0,1,0
19028,0,100,95,60,0,143,79,15,0,112500,1,1,0,0,0,1,0
19028,1,143,92,30,1,100,101,60,0,112500,1,1,0,0,0,1,0
19028,1,196,83,60,0,137,96,30,2,112500,1,1,0,0,0,1,0
19203,0,92,38,30,1,131,32,15,0,90000,1,1,0,0,0,0,1
19203,1,120,36,30,1,84,40,60,2,90000,1,1,0,0,0,0,1
19203,1,148,27,15,2,104,37,15,0,90000,1,1,0,0,0,0,1
19203,0,77,42,30,0,103,35,30,1,90000,1,1,0,0,0,0,1
19203,1,92,49,30,1,108,36,15,0,90000,1,1,0,0,0,0,1
19203,1,103,32,15,2,87,37,15,2,90000,1,1,0,0,0,0,1
19203,1,103,27,30,2,92,31,30,1,90000,1,1,0,0,0,0,1
19203,0,92,43,15,0,103,32,60,1,90000,1,1,0,0,0,0,1
19203,0,108,35,15,1,97,45,15,2,90000,1,1,0,0,0,0,1
19237,0,155,49,15,0,109,59,30,1,50000,1,1,0,0,0,0,1
19237,1,99,62,60,2,142,56,30,1,50000,1,1,0,0,0,0,1
19237,1,176,42,15,2,123,57,15,0,50000,1,1,0,0,0,0,1
19237,1,122,54,30,1,91,65,30,0,50000,1,1,0,0,0,0,1
19237,0,128,56,15,0,109,76,30,1,50000,1,1,0,0,0,0,1
19237,0,122,49,15,2,103,57,15,2,50000,1,1,0,0,0,0,1
19237,1,122,42,30,2,109,49,30,1,50000,1,1,0,0,0,0,1
19237,1,122,49,60,1,109,67,15,0,50000,1,1,0,0,0,0,1
19237,1,115,70,15,2,128,54,15,1,50000,1,1,0,0,0,0,1
19239,1,120,20,60,1,84,23,15,1,50000,0,0,1,0,0,0,1
19239,0,135,23,15,0,101,29,60,1,50000,0,0,1,0,0,0,1
19239,0,99,19,30,0,89,22,60,2,50000,0,0,1,0,0,0,1
19239,1,93,25,15,0,109,19,60,0,50000,0,0,1,0,0,0,1
19239,1,120,20,15,0,108,22,15,0,50000,0,0,1,0,0,0,1
19239,1,98,22,30,1,109,20,15,0,50000,0,0,1,0,0,0,1
19239,0,99,20,15,2,79,25,15,2,50000,0,0,1,0,0,0,1
19239,0,74,25,30,2,99,23,60,2,50000,0,0,1,0,0,0,1
19239,1,66,34,15,1,94,26,30,2,50000,0,0,1,0,0,0,1
19251,1,19,2,60,2,14,3,15,1,50000,1,1,0,1,0,0,0
19251,1,18,2,60,1,14,3,60,1,50000,1,1,0,1,0,0,0
19251,1,14,3,30,2,18,2,60,0,50000,1,1,0,1,0,0,0
19251,0,19,2,30,0,14,3,15,1,50000,1,1,0,1,0,0,0
19251,1,19,2,30,2,13,3,15,1,50000,1,1,0,1,0,0,0
19251,0,21,2,15,2,15,3,30,2,50000,1,1,0,1,0,0,0
19251,1,21,2,15,2,16,3,60,0,50000,1,1,0,1,0,0,0
19251,1,20,3,15,1,26,2,30,0,50000,1,1,0,1,0,0,0
19251,1,18,2,15,1,13,3,30,1,50000,1,1,0,1,0,0,0
19295,1,24,7,15,0,17,8,30,1,10000,0,1,0,0,1,0,0
19295,0,15,9,60,2,22,8,30,1,10000,0,1,0,0,1,0,0
19295,0,19,8,15,0,27,6,15,2,10000,0,1,0,0,1,0,0
19295,0,19,7,30,1,14,9,30,0,10000,0,1,0,0,1,0,0
19295,0,20,8,15,0,17,11,30,1,10000,0,1,0,0,1,0,0
19295,0,19,7,15,2,16,8,15,2,10000,0,1,0,0,1,0,0
19295,1,19,6,30,2,17,7,30,1,10000,0,1,0,0,1,0,0
19295,0,17,9,15,0,19,7,60,1,10000,0,1,0,0,1,0,0
19295,1,18,10,15,2,20,7,15,1,10000,0,1,0,0,1,0,0
19353,1,12,9,15,2,16,8,15,1,70000,1,1,0,0,0,0,1
19353,0,13,6,60,0,9,8,60,2,70000,1,1,0,0,0,0,1
19353,0,9,9,15,0,13,7,60,0,70000,1,1,0,0,0,0,1
19353,1,15,7,15,2,18,6,15,1,70000,1,1,0,0,0,0,1
19353,1,12,8,60,2,16,6,30,0,70000,1,1,0,0,0,0,1
19353,1,10,8,30,1,13,6,15,1,70000,1,1,0,0,0,0,1
19353,0,15,7,30,0,12,8,15,1,70000,1,1,0,0,0,0,1
19353,0,13,8,30,0,16,6,30,2,70000,1,1,0,0,0,0,1
19353,0,11,7,15,1,15,6,60,1,70000,1,1,0,0,0,0,1
19398,0,63,20,15,1,85,18,60,2,112500,0,1,0,0,0,0,1
19398,0,80,19,60,1,64,26,60,1,112500,0,1,0,0,0,0,1
19398,0,60,20,30,2,80,18,60,0,112500,0,1,0,0,0,0,1
19398,1,85,19,30,0,63,26,15,1,112500,0,1,0,0,0,0,1
19398,0,59,21,15,1,85,19,30,2,112500,0,1,0,0,0,0,1
19398,1,93,24,15,2,65,32,30,2,112500,0,1,0,0,0,0,1
19398,1,70,22,60,0,93,19,15,2,112500,0,1,0,0,0,0,1
19398,0,87,27,15,1,116,24,30,0,112500,0,1,0,0,0,0,1
19398,0,56,21,30,1,80,18,15,1,112500,0,1,0,0,0,0,1
19401,0,6,6,15,0,4,8,30,1,90000,0,0,0,0,1,0,0
19401,0,5,7,30,1,4,8,60,2,90000,0,0,0,0,1,0,0
19401,1,5,7,15,0,7,5,15,2,90000,0,0,0,0,1,0,0
19401,1,5,7,30,1,3,8,30,0,90000,0,0,0,0,1,0,0
19401,1,4,10,30,1,5,7,15,0,90000,0,0,0,0,1,0,0
19401,1,4,7,15,2,5,6,15,2,90000,0,0,0,0,1,0,0
19401,0,4,6,30,1,5,5,30,2,90000,0,0,0,0,1,0,0
19401,1,5,6,60,1,4,9,15,0,90000,0,0,0,0,1,0,0
19401,1,4,9,15,2,5,7,15,1,90000,0,0,0,0,1,0,0
19409,0,79,17,15,0,56,21,30,1,167500,1,1,0,0,0,0,1
19409,1,51,22,60,2,72,20,30,1,167500,1,1,0,0,0,0,1
19409,1,90,15,15,2,63,20,15,0,167500,1,1,0,0,0,0,1
19409,1,62,19,30,1,47,23,30,0,167500,1,1,0,0,0,0,1
19409,0,66,20,15,0,56,27,30,1,167500,1,1,0,0,0,0,1
19409,1,62,17,15,2,53,20,15,2,167500,1,1,0,0,0,0,1
19409,1,62,15,30,2,56,17,30,1,167500,1,1,0,0,0,0,1
19409,1,62,17,60,1,56,23,15,0,167500,1,1,0,0,0,0,1
19409,1,59,25,15,2,66,19,15,1,167500,1,1,0,0,0,0,1
19422,1,19,8,15,2,25,7,15,1,167500,1,0,1,0,0,0,1
19422,0,20,5,60,0,14,7,60,2,167500,1,0,1,0,0,0,1
19422,1,21,7,60,0,15,8,15,0,167500,1,0,1,0,0,0,1
19422,1,23,6,15,2,29,5,15,1,167500,1,0,1,0,0,0,1
19422,0,25,5,30,0,19,7,60,2,167500,1,0,1,0,0,0,1
19422,0,21,5,15,1,16,7,30,1,167500,1,0,1,0,0,0,1
19422,0,23,6,30,0,18,7,15,1,167500,1,0,1,0,0,0,1
19422,1,25,5,30,2,20,7,30,0,167500,1,0,1,0,0,0,1
19422,1,23,5,60,1,17,6,15,1,167500,1,0,1,0,0,0,1
19438,1,3,4,30,1,5,3,15,0,70000,0,1,0,0,0,0,1
19438,1,3,5,60,2,4,4,30,1,70000,0,1,0,0,0,0,1
19438,0,4,4,15,0,5,3,15,2,70000,0,1,0,0,0,0,1
19438,0,3,4,30,0,4,3,30,1,70000,0,1,0,0,0,0,1
19438,1,3,5,30,1,4,4,15,0,70000,0,1,0,0,0,0,1
19438,1,3,4,15,2,4,3,15,2,70000,0,1,0,0,0,0,1
19438,1,4,3,30,2,3,4,30,1,70000,0,1,0,0,0,0,1
19438,1,4,3,60,1,3,4,15,0,70000,0,1,0,0,0,0,1
19438,1,3,4,15,2,4,3,15,1,70000,0,1,0,0,0,0,1
19470,0,78,71,15,2,105,62,15,1,112500,1,1,0,0,0,1,0
19470,1,82,49,60,0,57,64,60,2,112500,1,1,0,0,0,1,0
19470,0,61,69,15,0,86,60,60,0,112500,1,1,0,0,0,1,0
19470,0,95,51,15,2,118,47,15,1,112500,1,1,0,0,0,1,0
19470,1,105,47,30,0,78,63,60,2,112500,1,1,0,0,0,1,0
19470,1,86,49,15,1,65,64,30,1,112500,1,1,0,0,0,1,0
19470,0,76,63,15,1,96,54,30,0,112500,1,1,0,0,0,1,0
19470,1,105,47,30,2,84,61,30,0,112500,1,1,0,0,0,1,0
19470,1,96,47,60,1,72,56,15,1,112500,1,1,0,0,0,1,0
19539,1,34,10,60,2,26,11,15,1,50000,1,1,0,0,0,0,1
19539,1,26,14,60,1,32,10,60,1,50000,1,1,0,0,0,0,1
19539,1,32,10,60,0,24,11,30,2,50000,1,1,0,0,0,0,1
19539,0,34,10,30,0,26,14,15,1,50000,1,1,0,0,0,0,1
19539,1,34,10,30,2,24,11,15,1,50000,1,1,0,0,0,0,1
19539,1,26,17,30,2,38,13,15,2,50000,1,1,0,0,0,0,1
19539,0,28,12,60,0,38,10,15,2,50000,1,1,0,0,0,0,1
19539,0,47,13,30,0,35,15,15,1,50000,1,1,0,0,0,0,1
19539,1,23,11,30,1,32,10,15,1,50000,1,1,0,0,0,0,1
19646,1,97,79,30,1,139,66,15,0,50000,1,0,0,0,0,0,1
19646,1,89,83,60,2,127,76,30,1,50000,1,0,0,0,0,0,1
19646,0,110,77,15,0,157,57,15,2,50000,1,0,0,0,0,0,1
19646,1,109,72,30,1,82,87,30,0,50000,1,0,0,0,0,0,1
19646,0,115,76,15,0,98,102,30,1,50000,1,0,0,0,0,0,1
19646,0,109,66,15,2,93,76,15,2,50000,1,0,0,0,0,0,1
19646,0,109,57,30,2,98,65,30,1,50000,1,0,0,0,0,0,1
19646,1,109,66,60,1,98,89,15,0,50000,1,0,0,0,0,0,1
19646,1,103,94,15,2,115,72,15,1,50000,1,0,0,0,0,0,1
19691,0,17,19,15,1,24,16,60,1,50000,0,0,0,1,0,0,0
19691,0,27,18,15,0,20,23,60,1,50000,0,0,0,1,0,0,0
19691,1,18,18,60,2,20,15,30,0,50000,0,0,0,1,0,0,0
19691,0,19,20,15,0,22,15,60,0,50000,0,0,0,1,0,0,0
19691,0,22,18,15,0,24,16,15,0,50000,0,0,0,1,0,0,0
19691,1,20,18,30,1,22,16,15,0,50000,0,0,0,1,0,0,0
19691,1,16,19,15,2,20,16,15,2,50000,0,0,0,1,0,0,0
19691,1,20,18,60,2,15,20,30,2,50000,0,0,0,1,0,0,0
19691,0,13,27,15,1,19,20,30,2,50000,0,0,0,1,0,0,0
19712,0,113,25,15,1,85,29,15,2,50000,0,1,0,0,0,0,1
19712,0,88,20,60,0,62,26,60,2,50000,0,1,0,0,0,0,1
19712,1,93,24,60,0,65,28,15,0,50000,0,1,0,0,0,0,1
19712,1,102,21,15,2,127,19,15,1,50000,0,1,0,0,0,0,1
19712,0,113,19,30,0,85,26,60,2,50000,0,1,0,0,0,0,1
19712,1,93,20,15,1,70,26,30,1,50000,0,1,0,0,0,0,1
19712,1,82,25,15,1,103,22,30,0,50000,0,1,0,0,0,0,1
19712,1,113,19,30,2,90,25,30,0,50000,0,1,0,0,0,0,1
19712,1,103,19,60,1,77,23,15,1,50000,0,1,0,0,0,0,1
19745,1,194,48,30,1,165,52,30,0,112500,1,0,1,0,0,1,0
19745,1,134,48,15,2,101,55,60,0,112500,1,0,1,0,0,1,0
19745,0,114,57,15,2,134,48,30,0,112500,1,0,1,0,0,1,0
19745,1,171,58,60,2,146,63,60,1,112500,1,0,1,0,0,1,0
19745,0,113,69,30,0,142,60,60,0,112500,1,0,1,0,0,1,0
19745,0,142,45,15,1,120,52,60,1,112500,1,0,1,0,0,1,0
19745,0,99,54,60,0,142,45,15,0,112500,1,0,1,0,0,1,0
19745,1,142,52,30,1,99,58,60,0,112500,1,0,1,0,0,1,0
19745,0,136,55,30,2,194,48,60,0,112500,1,0,1,0,0,1,0
19855,0,22,11,15,1,31,10,60,1,167500,0,0,1,1,0,0,0
19855,0,35,11,15,0,26,14,60,1,167500,0,0,1,1,0,0,0
19855,0,26,9,30,0,23,11,60,2,167500,0,0,1,1,0,0,0
19855,0,24,12,15,0,28,9,60,0,167500,0,0,1,1,0,0,0
19855,1,28,11,15,0,31,10,15,0,167500,0,0,1,1,0,0,0
19855,1,26,11,30,1,28,10,15,0,167500,0,0,1,1,0,0,0
19855,0,26,10,15,2,21,12,15,2,167500,0,0,1,1,0,0,0
19855,0,19,12,30,2,26,11,60,2,167500,0,0,1,1,0,0,0
19855,1,24,13,30,2,17,16,15,1,167500,0,0,1,1,0,0,0
19868,1,14,4,30,1,12,5,30,0,90000,1,0,1,0,1,0,0
19868,1,7,5,60,0,10,4,15,2,90000,1,0,1,0,1,0,0
19868,1,8,5,15,2,10,4,30,0,90000,1,0,1,0,1,0,0
19868,1,13,5,60,2,11,6,60,1,90000,1,0,1,0,1,0,0
19868,1,10,5,60,0,8,6,30,0,90000,1,0,1,0,1,0,0
19868,1,9,5,60,1,10,4,15,1,90000,1,0,1,0,1,0,0
19868,0,10,4,15,0,7,5,60,0,90000,1,0,1,0,1,0,0
19868,1,10,5,30,1,7,6,60,0,90000,1,0,1,0,1,0,0
19868,1,10,5,30,2,14,4,60,0,90000,1,0,1,0,1,0,0
19888,1,43,36,15,2,58,31,15,1,90000,0,0,1,0,0,0,1
19888,1,32,32,60,2,45,25,60,0,90000,0,0,1,0,0,0,1
19888,1,48,30,60,0,33,34,15,0,90000,0,0,1,0,0,0,1
19888,1,52,26,15,2,65,23,15,1,90000,0,0,1,0,0,0,1
19888,0,58,23,30,0,43,31,60,2,90000,0,0,1,0,0,0,1
19888,0,48,25,15,1,36,32,30,1,90000,0,0,1,0,0,0,1
19888,1,52,27,30,0,42,31,15,1,90000,0,0,1,0,0,0,1
19888,0,46,30,30,0,58,23,30,2,90000,0,0,1,0,0,0,1
19888,1,52,23,60,1,39,28,15,1,90000,0,0,1,0,0,0,1
19890,0,5,2,15,1,3,3,15,2,90000,0,1,0,0,1,0,0
19890,0,4,2,60,0,3,3,60,2,90000,0,1,0,0,1,0,0
19890,0,3,3,15,0,4,2,60,0,90000,0,1,0,0,1,0,0
19890,1,4,3,15,2,5,2,15,1,90000,0,1,0,0,1,0,0
19890,0,5,2,30,0,3,3,60,2,90000,0,1,0,0,1,0,0
19890,0,4,2,15,1,3,3,30,1,90000,0,1,0,0,1,0,0
19890,1,3,3,15,1,4,2,30,0,90000,0,1,0,0,1,0,0
19890,1,5,2,30,2,4,3,30,0,90000,0,1,0,0,1,0,0
19890,1,4,2,60,1,3,3,15,1,90000,0,1,0,0,1,0,0
19901,0,39,7,15,0,27,8,30,1,10000,0,1,0,1,0,0,0
19901,1,25,9,60,2,36,8,30,1,10000,0,1,0,1,0,0,0
19901,0,31,8,15,0,44,6,15,2,10000,0,1,0,1,0,0,0
19901,1,31,7,30,1,23,9,30,0,10000,0,1,0,1,0,0,0
19901,0,32,8,15,0,27,10,30,1,10000,0,1,0,1,0,0,0
19901,0,26,8,15,2,31,7,15,2,10000,0,1,0,1,0,0,0
19901,1,31,6,30,2,28,7,30,1,10000,0,1,0,1,0,0,0
19901,1,28,9,15,0,31,7,60,1,10000,0,1,0,1,0,0,0
19901,0,32,7,15,1,29,10,15,2,10000,0,1,0,1,0,0,0
19902,1,19,5,30,1,26,4,15,0,10000,0,0,0,0,0,0,1
19902,0,24,4,30,1,17,5,60,2,10000,0,0,0,0,0,0,1
19902,0,21,4,15,0,30,3,15,2,10000,0,0,0,0,0,0,1
19902,1,21,4,30,1,16,5,30,0,10000,0,0,0,0,0,0,1
19902,0,22,4,15,0,19,6,30,1,10000,0,0,0,0,0,0,1
19902,0,21,4,15,2,18,5,15,2,10000,0,0,0,0,0,0,1
19902,1,21,3,30,2,19,4,30,1,10000,0,0,0,0,0,0,1
19902,0,19,5,15,0,21,4,60,1,10000,0,0,0,0,0,0,1
19902,1,20,5,15,2,22,4,15,1,10000,0,0,0,0,0,0,1
19904,1,122,59,30,1,104,65,30,0,90000,1,1,0,0,0,1,0
19904,0,63,68,60,0,85,59,15,2,90000,1,1,0,0,0,1,0
19904,0,85,59,30,0,72,70,15,2,90000,1,1,0,0,0,1,0
19904,1,108,71,60,2,92,78,60,1,90000,1,1,0,0,0,1,0
19904,0,89,74,60,0,71,85,30,0,90000,1,1,0,0,0,1,0
19904,1,76,64,60,1,89,56,15,1,90000,1,1,0,0,0,1,0
19904,0,63,67,60,0,89,56,15,0,90000,1,1,0,0,0,1,0
19904,1,89,65,30,1,63,71,60,0,90000,1,1,0,0,0,1,0
19904,0,86,68,30,2,122,59,60,0,90000,1,1,0,0,0,1,0
20010,1,113,31,60,2,85,34,15,1,70000,1,1,0,0,0,0,1
20010,1,86,44,60,1,107,33,60,1,70000,1,1,0,0,0,0,1
20010,1,80,34,30,2,107,31,60,0,70000,1,1,0,0,0,0,1
20010,1,85,44,15,1,113,33,30,0,70000,1,1,0,0,0,0,1
20010,0,113,33,30,2,79,36,15,1,70000,1,1,0,0,0,0,1
20010,0,125,40,15,2,87,54,30,2,70000,1,1,0,0,0,0,1
20010,1,94,38,60,0,125,33,15,2,70000,1,1,0,0,0,0,1
20010,1,116,46,15,1,155,40,30,0,70000,1,1,0,0,0,0,1
20010,1,75,36,30,1,107,31,15,1,70000,1,1,0,0,0,0,1
20063,1,135,18,30,1,115,20,30,0,90000,0,0,1,0,0,0,1
20063,0,94,18,15,2,70,21,60,0,90000,0,0,1,0,0,0,1
20063,1,80,22,15,2,94,18,30,0,90000,0,0,1,0,0,0,1
20063,0,120,22,60,2,102,24,60,1,90000,0,0,1,0,0,0,1
20063,1,79,26,30,0,99,23,60,0,90000,0,0,1,0,0,0,1
20063,1,84,20,60,1,99,17,15,1,90000,0,0,1,0,0,0,1
20063,1,69,21,60,0,99,17,15,0,90000,0,0,1,0,0,0,1
20063,1,99,20,30,1,69,22,60,0,90000,0,0,1,0,0,0,1
20063,1,95,21,30,2,135,18,60,0,90000,0,0,1,0,0,0,1
20094,0,72,33,30,1,102,28,15,0,137500,0,1,0,0,0,0,1
20094,0,65,35,60,2,93,32,30,1,137500,0,1,0,0,0,0,1
20094,0,81,32,15,0,116,24,15,2,137500,0,1,0,0,0,0,1
20094,0,60,37,30,0,80,30,30,1,137500,0,1,0,0,0,0,1
20094,0,85,32,15,0,72,43,30,1,137500,0,1,0,0,0,0,1
20094,0,68,32,15,2,80,28,15,2,137500,0,1,0,0,0,0,1
20094,0,72,27,30,1,80,24,30,2,137500,0,1,0,0,0,0,1
